r, 91, 68, 170, 73, 170, 51, 36, 59
e, 0, 0, 187, 182, 119, 51, 0, 0
e, 0, 0, 153, 201, 102, 68, 0, 0
k, 54, 0, 85, 36, 170, 119, 73, 59
e, 0, 0, 187, 146, 119, 85, 0, 0
r, 0, 0, 153, 91, 119, 0, 0, 0
e, 0, 0, 170, 91, 119, 85, 0, 0
e, 0, 0, 136, 109, 170, 119, 0, 0
k, 36, 0, 119, 0, 170, 51, 36, 78
e, 0, 0, 153, 91, 119, 119, 0, 0
r, 0, 0, 119, 73, 102, 0, 0, 0
e, 0, 0, 153, 0, 170, 102, 0, 0
e, 0, 0, 136, 0, 119, 68, 0, 0
k, 91, 0, 85, 36, 170, 17, 91, 118
e, 0, 0, 153, 54, 170, 85, 0, 0
r, 0, 34, 68, 109, 119, 0, 91, 0
e, 36, 0, 136, 73, 136, 51, 73, 59
e, 73, 0, 153, 54, 119, 34, 109, 59
k, 91, 0, 68, 36, 136, 17, 146, 98
e, 54, 0, 153, 18, 153, 51, 54, 59
r, 73, 85, 170, 0, 102, 0, 54, 0
e, 0, 0, 187, 146, 119, 68, 0, 0
e, 0, 0, 170, 91, 119, 68, 0, 0
k, 36, 0, 85, 73, 136, 102, 36, 39
e, 0, 0, 187, 146, 102, 85, 0, 0
r, 0, 0, 119, 91, 85, 0, 0, 0
e, 0, 68, 153, 146, 136, 34, 36, 39
e, 0, 0, 119, 201, 170, 85, 0, 0
k, 54, 0, 119, 54, 153, 0, 91, 98
e, 0, 0, 153, 146, 119, 85, 0, 0
r, 0, 0, 153, 91, 102, 0, 0, 0
e, 0, 102, 119, 146, 119, 0, 91, 78
e, 0, 0, 85, 146, 170, 102, 0, 0
k, 54, 0, 85, 91, 153, 119, 36, 39
e, 18, 68, 187, 109, 68, 0, 73, 39
r, 0, 0, 119, 91, 68, 0, 0, 0
e, 0, 34, 153, 109, 85, 51, 54, 39
e, 0, 0, 136, 91, 136, 85, 0, 0
k, 91, 0, 68, 73, 136, 0, 109, 98
e, 0, 0, 119, 91, 170, 68, 0, 0
r, 0, 51, 119, 54, 68, 0, 18, 0
e, 36, 17, 170, 164, 102, 17, 36, 78
e, 0, 0, 170, 164, 119, 68, 0, 0
k, 36, 0, 85, 91, 187, 85, 54, 59
e, 36, 34, 153, 146, 102, 0, 36, 78
r, 36, 51, 102, 54, 102, 0, 18, 0
e, 0, 51, 102, 128, 85, 119, 73, 39
e, 18, 68, 119, 128, 119, 34, 54, 39
k, 91, 0, 68, 73, 136, 17, 146, 98
e, 0, 68, 85, 128, 136, 34, 54, 39
r, 18, 68, 136, 0, 136, 0, 36, 0
e, 36, 17, 170, 36, 136, 34, 36, 59
e, 0, 0, 187, 36, 136, 68, 0, 0
k, 18, 0, 136, 36, 153, 68, 18, 0
e, 0, 0, 102, 91, 153, 68, 0, 0
r, 0, 0, 119, 91, 85, 0, 0, 0
e, 0, 0, 187, 164, 85, 102, 0, 0
e, 0, 0, 119, 128, 170, 102, 0, 0
k, 91, 0, 85, 36, 153, 51, 128, 118
e, 54, 51, 153, 146, 119, 17, 0, 78
r, 0, 85, 153, 73, 136, 0, 73, 0
e, 0, 0, 102, 73, 102, 68, 0, 0
e, 0, 0, 153, 54, 102, 85, 0, 0
k, 36, 0, 68, 54, 187, 51, 54, 59
e, 0, 0, 136, 91, 119, 68, 0, 0
r, 0, 0, 102, 73, 102, 0, 0, 0
e, 0, 17, 153, 54, 187, 85, 54, 0
e, 18, 51, 119, 109, 153, 102, 54, 39
k, 36, 34, 136, 91, 170, 85, 36, 0
e, 54, 153, 102, 109, 136, 68, 146, 98
r, 18, 68, 153, 18, 85, 0, 36, 0
e, 73, 85, 136, 128, 68, 0, 91, 78
e, 36, 119, 153, 128, 68, 0, 128, 39
k, 73, 0, 68, 0, 102, 85, 182, 78
e, 36, 85, 119, 146, 119, 17, 91, 0
r, 0, 0, 119, 91, 68, 0, 0, 0
e, 73, 85, 153, 91, 68, 0, 91, 98
e, 54, 34, 153, 91, 85, 68, 54, 39
k, 91, 34, 136, 36, 170, 0, 146, 137
e, 36, 34, 187, 54, 85, 51, 54, 59
r, 18, 136, 119, 0, 153, 0, 73, 0
e, 0, 0, 136, 182, 119, 85, 0, 0
e, 0, 0, 119, 182, 119, 85, 0, 0
k, 91, 0, 68, 0, 102, 68, 146, 59
e, 0, 0, 85, 146, 136, 102, 0, 0
r, 0, 0, 119, 73, 68, 0, 0, 0
e, 0, 68, 136, 128, 85, 0, 73, 59
e, 36, 17, 102, 146, 153, 119, 36, 39
k, 73, 85, 119, 73, 102, 68, 91, 0
e, 91, 85, 85, 109, 136, 17, 91, 98
r, 18, 51, 119, 54, 68, 0, 18, 0
e, 128, 119, 85, 128, 119, 0, 128, 78
e, 54, 34, 85, 109, 136, 85, 54, 59
k, 73, 0, 68, 0, 102, 85, 109, 78
e, 73, 34, 136, 54, 119, 0, 91, 78
r, 54, 0, 136, 128, 68, 17, 54, 0
e, 0, 0, 187, 0, 170, 85, 0, 0
e, 0, 0, 119, 73, 170, 85, 0, 0
k, 36, 0, 153, 91, 153, 119, 0, 19
e, 0, 0, 170, 0, 187, 68, 0, 0
r, 164, 85, 136, 0, 136, 0, 164, 0
e, 91, 0, 102, 128, 187, 68, 0, 78
e, 0, 0, 119, 109, 153, 102, 0, 0
k, 73, 0, 102, 36, 136, 85, 36, 118
e, 54, 17, 68, 91, 153, 51, 54, 78
r, 73, 85, 85, 18, 85, 0, 109, 0
e, 109, 68, 68, 73, 153, 17, 109, 78
e, 73, 85, 85, 91, 153, 51, 54, 98
k, 73, 0, 68, 109, 136, 17, 146, 59
e, 91, 85, 68, 73, 119, 85, 109, 78
r, 0, 0, 136, 91, 68, 0, 0, 0
e, 91, 136, 136, 109, 68, 0, 91, 98
e, 91, 85, 136, 54, 68, 0, 109, 118
k, 73, 0, 119, 73, 153, 0, 91, 98
e, 73, 136, 136, 128, 68, 0, 109, 98
r, 0, 0, 136, 73, 85, 0, 0, 0
e, 73, 17, 119, 91, 68, 0, 73, 78
e, 0, 0, 153, 73, 119, 68, 18, 19
k, 73, 0, 68, 0, 136, 68, 91, 118
e, 91, 51, 119, 54, 102, 0, 36, 98
r, 0, 0, 119, 73, 119, 0, 0, 0
e, 54, 34, 119, 91, 136, 51, 18, 78
e, 0, 0, 187, 91, 119, 85, 0, 0
k, 36, 0, 85, 91, 170, 51, 18, 78
e, 0, 0, 170, 109, 119, 68, 0, 0
r, 73, 17, 119, 109, 68, 0, 18, 0
e, 36, 51, 170, 109, 68, 0, 73, 78
e, 36, 34, 153, 164, 85, 68, 54, 39
k, 73, 0, 102, 73, 153, 0, 109, 137
e, 18, 68, 153, 109, 85, 0, 36, 59
r, 18, 0, 153, 109, 68, 0, 18, 0
e, 36, 85, 136, 91, 68, 17, 91, 98
e, 0, 34, 136, 91, 85, 68, 73, 39
k, 73, 0, 68, 0, 102, 136, 182, 78
e, 36, 51, 119, 109, 153, 68, 54, 78
r, 0, 0, 119, 128, 136, 0, 0, 0
e, 18, 102, 102, 91, 153, 85, 109, 39
e, 0, 0, 119, 182, 170, 68, 0, 0
k, 54, 0, 85, 109, 187, 0, 73, 39
e, 0, 102, 119, 146, 119, 17, 91, 19
r, 0, 51, 85, 73, 136, 0, 18, 0
e, 0, 68, 136, 54, 119, 51, 0, 39
e, 0, 0, 153, 182, 102, 85, 0, 0
k, 0, 51, 153, 18, 136, 68, 18, 0
e, 0, 0, 119, 164, 85, 85, 0, 0
r, 0, 0, 153, 0, 102, 102, 0, 0
e, 36, 17, 153, 109, 119, 0, 18, 78
e, 0, 0, 204, 36, 119, 85, 0, 0
k, 36, 0, 153, 54, 153, 68, 36, 59
e, 36, 17, 102, 109, 170, 17, 18, 78
r, 0, 0, 119, 91, 102, 0, 0, 0
e, 0, 0, 119, 91, 136, 85, 0, 0
e, 0, 0, 119, 73, 119, 68, 0, 0
k, 18, 0, 68, 54, 187, 85, 36, 0
e, 0, 0, 119, 128, 119, 119, 0, 0
r, 0, 0, 85, 91, 102, 0, 0, 0
r, 54, 51, 119, 0, 136, 0, 73, 0
o, 54, 68, 102, 91, 85, 102, 73, 0
j, 18, 0, 0, 54, 0, 68, 73, 118
e, 73, 136, 136, 73, 85, 0, 54, 19
c, 0, 102, 119, 36, 68, 0, 91, 59
t, 73, 0, 68, 0, 136, 68, 91, 98
i, 0, 51, 0, 0, 0, 68, 0, 78
o, 73, 0, 85, 73, 68, 85, 128, 78
n, 0, 0, 102, 54, 68, 85, 0, 0
s, 109, 68, 119, 54, 0, 85, 54, 98
r, 18, 119, 102, 0, 85, 0, 109, 0
o, 73, 0, 102, 128, 68, 102, 109, 19
j, 36, 51, 0, 91, 0, 85, 109, 118
e, 18, 34, 119, 128, 153, 102, 54, 19
c, 0, 0, 102, 54, 102, 102, 0, 0
t, 73, 0, 68, 91, 153, 34, 0, 78
i, 0, 68, 0, 73, 0, 68, 0, 78
o, 54, 34, 85, 109, 85, 119, 54, 0
n, 0, 51, 68, 146, 170, 34, 36, 0
s, 128, 34, 85, 0, 68, 102, 54, 137
r, 0, 85, 102, 18, 136, 0, 36, 0
o, 91, 85, 85, 73, 68, 102, 109, 39
j, 36, 0, 85, 36, 0, 102, 73, 118
e, 0, 0, 204, 0, 136, 85, 0, 0
c, 36, 17, 85, 0, 85, 68, 54, 39
t, 73, 0, 68, 73, 102, 51, 0, 78
i, 18, 0, 34, 0, 68, 0, 18, 78
o, 0, 0, 136, 109, 119, 119, 0, 0
n, 18, 17, 102, 128, 153, 51, 18, 0
s, 128, 34, 119, 0, 17, 119, 109, 137
r, 0, 85, 85, 109, 136, 0, 36, 0
o, 0, 51, 119, 128, 102, 119, 54, 0
j, 0, 34, 0, 91, 51, 85, 128, 98
e, 0, 0, 68, 146, 119, 85, 0, 0
c, 0, 0, 102, 91, 119, 102, 0, 0
t, 0, 17, 136, 109, 102, 0, 18, 0
i, 0, 34, 51, 0, 102, 0, 54, 0
o, 18, 136, 119, 73, 68, 102, 128, 59
n, 18, 0, 119, 201, 170, 85, 36, 0
s, 0, 0, 68, 91, 102, 119, 0, 0
r, 91, 85, 68, 0, 153, 0, 36, 0
o, 18, 34, 119, 91, 68, 102, 73, 39
j, 73, 51, 17, 109, 68, 102, 0, 78
e, 0, 0, 119, 54, 136, 68, 0, 0
c, 0, 0, 102, 0, 102, 68, 0, 0
t, 0, 0, 119, 73, 34, 51, 0, 0
i, 54, 0, 68, 18, 0, 68, 0, 118
o, 0, 0, 102, 128, 119, 119, 0, 0
n, 0, 0, 170, 73, 85, 153, 0, 0
s, 109, 34, 102, 54, 34, 119, 54, 98
r, 128, 34, 68, 0, 119, 0, 91, 0
o, 91, 68, 119, 73, 85, 102, 73, 59
j, 0, 102, 0, 91, 0, 68, 109, 118
e, 91, 119, 119, 109, 85, 0, 109, 39
c, 91, 68, 68, 0, 68, 17, 73, 98
t, 18, 68, 119, 128, 0, 85, 0, 98
i, 0, 51, 34, 0, 85, 0, 36, 59
o, 54, 51, 85, 73, 85, 85, 54, 39
n, 18, 17, 170, 109, 119, 68, 18, 0
s, 36, 34, 102, 54, 0, 153, 73, 19
r, 73, 102, 119, 36, 153, 0, 91, 0
o, 73, 68, 102, 73, 68, 102, 91, 59
j, 36, 34, 0, 91, 0, 68, 36, 98
e, 91, 85, 170, 18, 153, 0, 109, 78
c, 73, 34, 85, 0, 68, 0, 91, 98
t, 73, 0, 85, 73, 119, 0, 91, 98
i, 54, 51, 0, 54, 0, 68, 0, 98
o, 73, 85, 136, 73, 68, 102, 91, 59
n, 0, 34, 136, 146, 119, 68, 18, 19
s, 36, 17, 85, 109, 0, 85, 73, 78
r, 54, 85, 170, 18, 85, 0, 73, 0
o, 91, 102, 85, 91, 85, 68, 91, 118
j, 18, 34, 0, 73, 0, 68, 36, 98
e, 91, 0, 187, 0, 102, 0, 54, 98
c, 73, 85, 68, 18, 68, 0, 91, 98
t, 0, 51, 68, 164, 0, 68, 0, 59
i, 0, 34, 34, 0, 85, 0, 91, 59
o, 73, 68, 85, 73, 68, 85, 73, 78
n, 18, 0, 153, 128, 68, 68, 18, 19
s, 128, 68, 85, 109, 0, 68, 128, 137
r, 0, 51, 119, 73, 136, 0, 0, 19
o, 36, 68, 85, 73, 68, 119, 73, 19
j, 0, 68, 0, 91, 0, 68, 91, 137
e, 0, 0, 119, 164, 153, 17, 0, 0
c, 0, 51, 119, 54, 85, 0, 54, 78
t, 73, 34, 119, 73, 0, 102, 0, 98
i, 18, 0, 0, 36, 0, 85, 0, 98
o, 36, 0, 119, 128, 102, 119, 109, 0
n, 0, 0, 102, 109, 68, 85, 0, 0
s, 54, 68, 85, 18, 85, 170, 73, 0
r, 0, 0, 119, 109, 136, 0, 0, 0
o, 18, 102, 119, 73, 68, 102, 109, 39
j, 0, 51, 0, 91, 0, 68, 91, 118
e, 18, 17, 187, 36, 153, 0, 73, 78
c, 0, 0, 170, 18, 102, 85, 0, 0
t, 0, 34, 0, 109, 102, 102, 0, 59
i, 54, 102, 85, 0, 85, 0, 73, 0
o, 18, 68, 119, 128, 85, 102, 73, 0
n, 36, 85, 153, 128, 68, 68, 0, 39
s, 0, 0, 153, 91, 85, 153, 0, 0
r, 146, 85, 153, 0, 136, 0, 109, 0
o, 73, 68, 85, 91, 68, 102, 91, 59
j, 18, 34, 0, 73, 0, 68, 91, 98
e, 73, 68, 119, 109, 102, 0, 91, 78
c, 91, 34, 68, 0, 85, 0, 128, 137
t, 73, 17, 119, 91, 68, 0, 36, 39
i, 36, 0, 68, 36, 68, 0, 73, 0
o, 0, 68, 102, 73, 68, 85, 91, 78
n, 36, 136, 119, 146, 170, 85, 73, 78
s, 128, 17, 68, 0, 68, 119, 36, 137
r, 91, 85, 119, 0, 68, 0, 54, 0
o, 36, 51, 119, 91, 85, 119, 54, 19
j, 18, 0, 0, 91, 0, 85, 73, 118
e, 0, 0, 187, 182, 119, 51, 0, 0
c, 0, 51, 119, 54, 119, 17, 0, 78
t, 91, 0, 85, 0, 136, 17, 73, 98
i, 18, 34, 17, 36, 0, 68, 73, 19
o, 0, 0, 153, 128, 119, 119, 0, 0
n, 73, 85, 119, 91, 68, 68, 18, 39
s, 109, 102, 119, 18, 17, 119, 91, 118
r, 0, 0, 102, 109, 102, 0, 18, 0
o, 91, 68, 85, 73, 68, 68, 109, 118
j, 0, 85, 0, 36, 0, 85, 73, 98
e, 54, 119, 85, 91, 136, 51, 73, 98
c, 18, 102, 102, 18, 68, 17, 91, 98
t, 54, 17, 68, 0, 136, 102, 54, 0
i, 36, 51, 0, 0, 51, 0, 91, 0
o, 36, 17, 102, 164, 68, 119, 73, 19
n, 0, 34, 153, 146, 136, 68, 36, 0
s, 0, 102, 136, 18, 0, 153, 91, 0
r, 18, 51, 170, 73, 85, 0, 18, 0
o, 73, 85, 85, 91, 68, 85, 109, 98
j, 36, 51, 34, 0, 34, 51, 109, 59
e, 0, 0, 102, 109, 187, 102, 0, 0
c, 36, 68, 102, 0, 68, 34, 36, 59
t, 73, 0, 119, 128, 0, 68, 0, 78
i, 73, 85, 0, 0, 0, 51, 0, 78
o, 36, 17, 102, 128, 119, 102, 0, 59
n, 0, 0, 68, 128, 85, 68, 0, 0
s, 0, 17, 34, 146, 0, 85, 73, 59
r, 109, 68, 85, 91, 85, 85, 128, 0
o, 54, 0, 102, 128, 68, 119, 73, 19
j, 18, 68, 0, 73, 68, 85, 109, 59
e, 18, 34, 153, 91, 119, 0, 54, 78
c, 54, 34, 102, 73, 68, 0, 73, 98
t, 18, 68, 0, 73, 85, 51, 54, 137
i, 0, 34, 68, 18, 34, 51, 91, 0
o, 0, 0, 102, 164, 119, 119, 0, 0
n, 0, 34, 85, 182, 170, 68, 18, 0
s, 91, 85, 85, 0, 68, 102, 54, 137
r, 18, 119, 136, 0, 68, 0, 54, 0
o, 109, 85, 68, 91, 68, 85, 128, 118
j, 0, 17, 0, 36, 0, 85, 73, 98
e, 54, 68, 102, 73, 85, 68, 73, 98
c, 18, 136, 119, 0, 68, 0, 128, 78
t, 146, 68, 102, 0, 68, 0, 91, 0
i, 0, 68, 0, 73, 0, 68, 0, 78
o, 36, 102, 102, 36, 68, 85, 73, 59
n, 18, 0, 153, 128, 102, 85, 18, 19
s, 91, 68, 68, 0, 34, 85, 36, 98
r, 91, 119, 119, 0, 136, 0, 73, 0
o, 0, 51, 51, 128, 68, 102, 73, 0
j, 0, 68, 0, 54, 17, 68, 146, 118
e, 18, 68, 102, 91, 119, 68, 54, 0
c, 36, 85, 102, 0, 68, 0, 91, 0
t, 36, 68, 119, 36, 68, 0, 109, 78
i, 54, 102, 17, 91, 85, 68, 128, 98
o, 36, 68, 85, 73, 119, 119, 54, 0
n, 36, 68, 187, 109, 85, 85, 0, 39
s, 0, 102, 0, 73, 85, 102, 128, 78
r, 91, 51, 68, 0, 68, 0, 128, 0
o, 18, 51, 68, 91, 119, 119, 54, 0
j, 18, 0, 0, 91, 0, 68, 36, 98
e, 18, 102, 102, 109, 119, 102, 0, 59
c, 18, 34, 85, 0, 102, 0, 36, 78
t, 0, 68, 0, 73, 51, 85, 0, 78
i, 0, 34, 0, 18, 85, 0, 91, 19
o, 36, 85, 0, 91, 85, 102, 128, 59
n, 0, 0, 68, 109, 119, 34, 0, 0
s, 128, 34, 51, 91, 0, 68, 54, 118
r, 0, 68, 102, 18, 136, 0, 18, 0
o, 0, 68, 119, 91, 85, 85, 73, 78
j, 109, 0, 17, 91, 0, 102, 73, 137
e, 0, 0, 204, 0, 119, 85, 0, 0
c, 0, 0, 119, 0, 102, 85, 0, 0
t, 73, 0, 85, 91, 102, 102, 0, 59
i, 36, 0, 0, 0, 0, 51, 0, 118
o, 54, 119, 68, 73, 68, 68, 128, 137
n, 0, 0, 119, 109, 85, 17, 0, 0
s, 54, 0, 153, 73, 17, 119, 54, 0
r, 91, 102, 85, 36, 68, 0, 73, 0
o, 91, 68, 68, 91, 68, 85, 91, 78
j, 109, 0, 68, 0, 17, 85, 36, 137
e, 109, 102, 102, 128, 102, 0, 54, 98
c, 18, 51, 102, 54, 68, 0, 73, 59
t, 0, 68, 0, 73, 68, 102, 0, 98
i, 0, 68, 17, 0, 68, 34, 0, 78
o, 54, 17, 85, 128, 102, 85, 36, 59
n, 0, 0, 68, 146, 136, 51, 0, 0
s, 109, 68, 102, 0, 34, 119, 91, 98
r, 0, 0, 153, 73, 68, 0, 0, 0
o, 36, 0, 68, 128, 68, 85, 73, 59
j, 109, 0, 17, 73, 0, 85, 18, 137
e, 91, 136, 136, 109, 102, 34, 128, 78
c, 0, 0, 102, 0, 102, 68, 0, 0
t, 36, 102, 136, 0, 68, 0, 54, 0
i, 0, 51, 0, 0, 17, 0, 73, 0
o, 36, 0, 102, 109, 68, 85, 91, 19
n, 0, 0, 102, 0, 85, 68, 0, 0
s, 73, 0, 68, 0, 68, 119, 0, 78
r, 54, 51, 136, 54, 119, 51, 0, 39
o, 18, 85, 102, 91, 68, 85, 91, 39
j, 36, 0, 85, 0, 17, 85, 54, 196
e, 0, 0, 119, 91, 153, 85, 0, 0
c, 0, 0, 119, 0, 119, 85, 0, 0
t, 18, 0, 119, 54, 85, 0, 36, 78
i, 54, 0, 34, 0, 85, 17, 18, 78
o, 0, 0, 119, 128, 119, 102, 0, 0
n, 0, 0, 85, 18, 85, 102, 0, 0
s, 0, 0, 170, 91, 34, 102, 0, 0
r, 0, 0, 153, 128, 85, 0, 0, 0
o, 54, 51, 85, 91, 85, 102, 54, 39
j, 18, 34, 0, 91, 0, 68, 54, 118
e, 0, 68, 170, 128, 119, 34, 36, 59
c, 18, 51, 119, 0, 68, 0, 91, 98
t, 36, 34, 136, 73, 68, 0, 54, 0
i, 0, 68, 0, 73, 0, 68, 0, 78
o, 0, 68, 85, 109, 85, 102, 73, 19
n, 18, 34, 136, 128, 136, 51, 18, 0
s, 36, 102, 68, 0, 17, 85, 91, 59
r, 109, 68, 102, 0, 153, 0, 91, 39
o, 91, 68, 68, 109, 68, 68, 128, 137
j, 36, 0, 85, 18, 0, 102, 91, 118
e, 36, 102, 119, 128, 119, 0, 73, 0
c, 73, 102, 102, 0, 68, 0, 128, 59
t, 0, 68, 0, 73, 119, 136, 0, 98
i, 18, 17, 0, 0, 68, 0, 36, 59
o, 164, 102, 102, 109, 68, 68, 128, 137
n, 128, 170, 136, 146, 119, 119, 146, 78
s, 73, 34, 136, 0, 17, 119, 73, 137
r, 18, 85, 153, 0, 153, 0, 73, 0
o, 73, 0, 85, 109, 85, 85, 54, 59
j, 36, 0, 34, 54, 0, 85, 73, 157
e, 91, 85, 119, 109, 119, 0, 18, 98
c, 0, 0, 119, 18, 119, 85, 0, 0
t, 73, 0, 51, 91, 102, 85, 0, 98
i, 36, 0, 0, 0, 0, 17, 0, 78
o, 73, 17, 0, 128, 102, 85, 18, 59
n, 0, 0, 136, 73, 51, 102, 0, 0
s, 109, 17, 119, 36, 0, 102, 73, 98
r, 0, 0, 136, 91, 85, 0, 0, 0
o, 18, 51, 102, 91, 68, 119, 73, 19
j, 18, 0, 0, 91, 0, 68, 54, 137
e, 0, 0, 136, 91, 153, 68, 0, 0
c, 0, 0, 119, 109, 119, 85, 0, 0
t, 18, 0, 119, 18, 51, 68, 0, 78
i, 0, 68, 68, 18, 68, 0, 18, 78
o, 0, 0, 119, 128, 119, 119, 0, 0
n, 54, 0, 136, 128, 68, 68, 0, 19
s, 0, 0, 136, 109, 68, 170, 0, 0
r, 109, 102, 119, 0, 153, 0, 128, 0
o, 0, 17, 102, 146, 119, 68, 18, 78
j, 18, 0, 0, 109, 17, 68, 109, 137
e, 0, 0, 187, 0, 170, 85, 0, 0
c, 0, 0, 136, 36, 119, 85, 0, 0
t, 0, 68, 68, 128, 0, 68, 0, 98
i, 0, 17, 0, 36, 34, 51, 73, 0
o, 18, 17, 85, 146, 85, 68, 54, 98
n, 18, 34, 136, 128, 136, 68, 0, 19
s, 0, 51, 34, 109, 0, 136, 73, 39
r, 0, 68, 102, 18, 85, 0, 18, 0
o, 18, 34, 119, 109, 102, 136, 0, 19
j, 36, 68, 0, 91, 0, 85, 109, 118
e, 0, 0, 170, 0, 119, 85, 0, 0
c, 0, 0, 119, 109, 119, 68, 0, 0
t, 36, 0, 119, 91, 68, 0, 36, 0
i, 54, 0, 0, 0, 0, 51, 0, 78
o, 18, 34, 119, 109, 119, 102, 0, 39
n, 0, 0, 102, 73, 17, 68, 0, 0
s, 73, 17, 119, 36, 0, 119, 91, 39
r, 18, 0, 170, 73, 136, 0, 18, 0
o, 0, 0, 119, 109, 85, 119, 0, 0
j, 0, 34, 34, 54, 0, 102, 73, 118
e, 0, 0, 136, 91, 119, 68, 0, 0
c, 0, 0, 51, 36, 85, 85, 0, 0
t, 36, 0, 170, 36, 34, 68, 0, 19
i, 0, 17, 0, 0, 34, 0, 73, 0
o, 0, 17, 119, 91, 85, 85, 36, 59
n, 0, 0, 102, 73, 85, 68, 0, 0
s, 109, 119, 102, 73, 0, 85, 0, 98
r, 36, 85, 119, 0, 136, 0, 128, 0
o, 36, 68, 136, 73, 85, 119, 73, 19
j, 0, 102, 0, 73, 68, 136, 146, 137
e, 0, 102, 136, 146, 153, 0, 54, 78
c, 18, 68, 119, 0, 68, 0, 109, 98
t, 18, 51, 170, 36, 68, 0, 36, 0
i, 0, 51, 17, 0, 85, 0, 73, 0
o, 36, 51, 102, 91, 85, 102, 54, 39
n, 0, 0, 136, 91, 34, 102, 0, 0
s, 91, 0, 119, 18, 0, 170, 73, 19
r, 54, 0, 153, 73, 136, 0, 109, 0
o, 36, 85, 136, 128, 85, 68, 73, 98
j, 0, 34, 0, 73, 0, 85, 146, 137
e, 54, 85, 136, 109, 102, 0, 18, 59
c, 0, 0, 119, 36, 119, 85, 0, 0
t, 0, 0, 119, 73, 34, 34, 0, 0
i, 36, 0, 0, 0, 0, 68, 0, 98
o, 18, 102, 119, 109, 68, 85, 91, 78
n, 0, 0, 102, 73, 102, 102, 0, 0
s, 0, 0, 170, 36, 68, 170, 0, 0
r, 73, 102, 153, 18, 68, 0, 73, 0
o, 0, 85, 85, 73, 68, 119, 109, 19
j, 18, 0, 0, 91, 0, 85, 73, 118
e, 54, 51, 153, 73, 85, 17, 54, 98
c, 18, 0, 187, 0, 85, 68, 54, 39
t, 73, 0, 85, 0, 102, 102, 0, 98
i, 36, 0, 0, 73, 0, 68, 0, 98
o, 54, 0, 85, 109, 85, 102, 109, 39
n, 0, 0, 153, 164, 85, 68, 0, 0
s, 109, 17, 102, 54, 0, 102, 73, 118
r, 54, 102, 136, 0, 68, 0, 91, 0
o, 0, 0, 119, 128, 119, 119, 0, 0
j, 18, 34, 0, 73, 0, 85, 91, 118
e, 18, 68, 153, 91, 102, 0, 36, 78
c, 73, 68, 85, 73, 85, 0, 73, 78
t, 0, 85, 0, 91, 102, 119, 0, 78
i, 0, 34, 17, 36, 85, 0, 91, 0
o, 73, 0, 119, 128, 85, 85, 36, 39
n, 18, 68, 119, 73, 68, 68, 18, 19
s, 54, 34, 119, 73, 0, 102, 36, 78
r, 18, 0, 136, 91, 68, 0, 18, 0
o, 0, 0, 170, 109, 119, 119, 0, 0
j, 18, 0, 0, 54, 0, 85, 73, 118
e, 0, 0, 153, 91, 102, 85, 0, 0
c, 73, 85, 85, 73, 68, 0, 109, 78
t, 73, 0, 136, 36, 68, 0, 91, 78
i, 0, 34, 68, 0, 68, 0, 73, 19
o, 73, 68, 102, 73, 68, 85, 91, 78
n, 18, 0, 136, 146, 136, 68, 0, 19
s, 0, 0, 136, 73, 102, 170, 0, 0
r, 0, 0, 136, 73, 153, 85, 0, 0
o, 91, 85, 34, 73, 68, 68, 73, 98
j, 128, 68, 34, 73, 102, 85, 91, 137
e, 73, 51, 85, 36, 102, 0, 91, 98
c, 73, 0, 68, 0, 68, 17, 91, 98
t, 91, 85, 0, 91, 68, 17, 54, 19
i, 0, 68, 34, 54, 68, 0, 54, 19
o, 73, 85, 17, 91, 68, 102, 128, 59
n, 0, 34, 85, 73, 153, 102, 36, 0
s, 109, 34, 68, 54, 0, 102, 91, 59
r, 0, 68, 34, 73, 102, 0, 91, 0
o, 36, 51, 68, 109, 85, 102, 73, 19
j, 0, 68, 0, 73, 0, 68, 91, 118
e, 0, 0, 119, 182, 136, 17, 0, 0
c, 0, 0, 102, 73, 119, 85, 0, 0
t, 0, 85, 68, 146, 0, 68, 0, 98
i, 0, 34, 0, 0, 0, 68, 109, 19
o, 73, 51, 85, 91, 85, 119, 109, 19
n, 18, 51, 119, 73, 0, 85, 0, 19
s, 36, 68, 85, 0, 102, 0, 54, 0
r, 0, 51, 170, 73, 85, 0, 18, 0
o, 0, 0, 136, 128, 119, 119, 0, 0
j, 0, 34, 0, 36, 0, 68, 73, 118
e, 0, 0, 170, 182, 119, 34, 0, 0
c, 0, 0, 102, 36, 102, 68, 0, 0
t, 18, 34, 0, 73, 119, 119, 36, 0
i, 0, 68, 0, 0, 0, 0, 109, 0
o, 0, 0, 153, 128, 136, 119, 0, 0
n, 0, 0, 85, 182, 136, 85, 0, 19
s, 0, 51, 51, 128, 68, 119, 18, 0
r, 54, 153, 153, 0, 119, 0, 73, 0
o, 54, 51, 85, 91, 102, 136, 0, 39
j, 109, 17, 0, 73, 0, 85, 0, 118
e, 109, 85, 68, 91, 136, 17, 54, 78
c, 109, 85, 68, 0, 85, 0, 91, 78
t, 91, 0, 68, 18, 34, 68, 0, 98
i, 91, 0, 34, 54, 0, 85, 0, 78
o, 36, 68, 102, 73, 119, 119, 36, 0
n, 54, 85, 153, 91, 153, 68, 18, 39
s, 0, 119, 0, 73, 0, 85, 109, 98
r, 0, 0, 136, 91, 102, 0, 0, 0
o, 73, 119, 85, 73, 68, 68, 91, 118
